id,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,yr_built,yr_renovated
1099600090,205000,3,1,1290,6566,1,0,0,5,7,1976,0
9828201725,387500,4,1,1320,4440,1.5,0,0,3,7,1929,0
9352901085,256000,3,1,1290,4720,1,0,0,3,6,1948,0
4104910040,548000,4,2.5,2440,11005,2,0,0,3,9,1994,0
6147600040,163000,3,1.75,1290,4811,1,0,0,3,7,1996,0
6371000026,367500,2,2,1030,600,2,0,0,3,8,2004,0
8121100147,390000,3,2.25,1640,2875,2,0,0,3,6,1983,0
6152900332,415000,4,2.5,1160,16008,1,0,0,4,7,1989,0
9522600120,449000,4,2.25,2230,8440,2,0,0,4,8,1968,0
2207200405,460000,5,2,1910,12264,1,0,0,4,7,1963,0
203900690,395000,4,2,1980,15354,1,0,0,3,7,1977,0
252000300,300000,3,2,1470,16500,1,0,0,3,7,1961,0
8899100230,345000,3,1.75,1520,7439,1,0,0,4,7,1969,0
685000265,825000,3,1.75,1930,8442,1,0,0,4,7,1953,0
2705600068,539950,3,2.5,1330,2180,3,0,0,3,8,2014,0
3326059191,410000,4,2,1580,9581,1,0,0,3,7,1953,0
1207000025,245000,3,1,1370,6000,1,0,0,3,7,1955,0
3288301050,482000,4,2.75,3010,15750,1,0,0,4,8,1973,0
9407001500,270000,3,1.75,1390,9000,1,0,0,4,7,1978,0
3882300090,475000,3,1.75,1330,14560,1,0,0,3,7,1983,0
2926049221,445800,3,2,1320,6500,1,0,0,3,7,1947,0
2121000300,518000,4,3,2430,11670,1,0,0,4,7,1978,0
3885801970,785000,2,0.75,1260,4800,1.5,0,2,4,6,1942,0
3869900120,430000,3,2.5,1690,1310,2,0,0,3,8,2004,0
4077800026,715000,4,1.75,3420,7200,1,0,3,5,8,1947,0
9324800450,560000,3,1.5,2790,6900,1,0,2,3,8,1955,0
1250201194,449000,3,1.75,1270,6600,1.5,0,0,5,7,1903,0
2597520580,805000,4,2.5,2910,9000,2,0,0,3,9,1989,0
6679000720,296000,3,2.5,1560,5845,2,0,0,3,7,2003,0
7312400325,275000,2,1,770,4840,1,0,0,4,7,1927,0
2473500110,419950,3,1.75,1770,16909,1,0,0,5,8,1977,0
1773100123,285000,3,1.75,1100,1307,2,0,0,3,7,2008,0
6791050100,775000,3,2.5,2890,8470,2,0,0,3,10,1996,0
1823059106,288250,3,1.75,2110,15400,1,0,0,3,7,1963,0
3644100065,257000,2,1.75,1220,2268,1,0,0,4,6,1909,0
5652601075,377000,1,1,950,10585,1.5,0,0,3,6,1929,0
2769601250,550000,2,1,1420,3100,1,0,0,3,7,1924,0
9842300540,339000,3,1,1100,4128,1,0,0,4,7,1942,0
7818700410,481500,3,1.75,2140,6000,1,0,0,3,7,1948,0
5437810360,224500,3,1.75,1300,7735,1,0,0,4,7,1980,0
5163700085,260000,3,1,1790,11884,1,0,0,3,7,1951,0
1794500360,865000,2,1,1470,5400,1.5,0,0,3,8,1912,0
1777600450,730000,5,3,2500,11779,1,0,0,4,8,1971,0
4083800555,550000,2,1,980,3080,1.5,0,0,3,7,1910,1946
3359500096,645000,3,2,2130,4000,2,0,0,3,7,1908,0
4024100090,250000,3,1.75,1360,16000,1,0,0,3,7,1978,0
7228501910,507200,3,3.5,1630,1329,2,0,0,3,9,2000,0
7183000120,380000,4,2.5,2500,11070,1,0,2,4,8,1964,0
7527000090,540000,4,1.75,2260,19500,1,0,2,3,8,1971,0
8682281080,738500,3,2.5,2300,6009,1,0,0,3,8,2005,0
2525310040,206000,3,1,1060,10350,1,0,0,4,7,1980,0
5589300210,265000,2,1,940,9458,1,0,0,3,6,1948,0
4008400515,190000,1,0.75,780,77603,1,0,0,1,5,1945,0
3268000040,339900,3,1,1200,9087,1,0,0,5,7,1969,0
1022059123,250000,6,2.5,2590,10890,1,0,0,4,7,1970,0
3013300968,416500,3,1,1100,4184,1,0,0,4,7,1965,0
7853220740,575000,4,2.5,2890,9775,2,0,2,3,8,2004,0
3574801490,385000,3,1.75,1230,7500,1,0,0,3,7,1987,0
2987400025,253000,3,1,1030,6250,1,0,0,3,7,1960,1997
625049313,460000,3,1,1140,4600,1,0,0,3,7,1942,0
6169901085,1.45E+06,4,2.5,3200,3600,3,0,3,4,9,1997,0
9212900300,492000,2,1,950,6000,1,0,0,3,7,1942,0
2520069100,275000,4,2,1960,30480,1,0,2,4,7,1972,0
2623069031,542500,5,3.25,3010,1074218,1.5,0,0,5,8,1931,0
7625703945,345000,2,1,1080,7775,1,0,0,3,6,1955,0
9238480120,575000,4,2.75,2730,35075,1,0,0,3,8,1979,0
626049058,275000,5,2.5,2570,17234,1,0,0,3,7,1959,0
125059138,510000,6,4.5,3300,7561,2,0,0,3,8,1980,0
9185700485,2.54E+06,4,3.5,4350,6000,2,0,0,5,10,1908,0
2523089110,830000,3,3.5,3820,145054,2,0,3,3,9,1999,0
3825310540,640000,4,2.5,2260,5172,2,0,0,3,9,2004,0
7202340590,702000,4,2.75,3880,15025,2,0,0,3,7,2004,0
1952200410,960000,3,2.5,2010,6857,1,0,0,4,9,1955,0
7137900410,190000,3,1,950,7610,1,0,0,3,7,1983,0
7105600085,500000,3,2.25,1730,13040,1,0,0,4,8,1988,0
1461200040,529000,3,2.5,3070,22098,2,0,0,3,9,1995,0
6675500035,435000,3,1.75,1500,8173,1,0,0,3,7,1997,0
4322500110,670000,3,1.75,2160,5760,1,0,0,4,8,1954,0
6064800090,365000,3,2.25,1960,1985,2,0,0,3,7,2003,0
8085400355,1.27E+06,5,3,3950,9520,1,0,0,3,9,1953,2002
943100220,465000,3,1,1100,145490,1.5,0,0,4,6,1915,0
854000165,285000,3,1.5,1400,7582,1,0,0,3,7,1956,0
1443500905,219950,3,1,1020,4960,1.5,0,0,3,6,1926,0
4031700210,220000,3,1.5,1600,10548,1,0,0,4,7,1962,0
6169900580,1.47E+06,6,4.5,4230,6420,2,0,3,4,8,1916,0
4232401265,1.11E+06,5,3.5,3090,3600,2,0,0,3,9,2000,0
8682290410,694000,2,2.5,2320,9311,1,0,0,3,8,2007,0
3904902430,620000,3,2.5,2440,10363,2,0,0,3,9,1988,0
114101540,415000,3,1,2020,19210,1,0,0,3,6,1949,0
1025069106,765000,3,3,3270,38088,2,0,0,3,10,1992,0
3179101945,864000,4,1.75,2260,6600,1,0,0,5,8,1948,0
3083000355,385000,5,2,2020,4000,2,0,0,3,7,1950,0
1741700040,725000,3,1,1000,19969,1,0,0,3,7,1951,0
1828001130,545000,4,2.25,2030,11585,1,0,0,4,7,1967,0
3211580210,299900,3,1.75,1730,9893,1,0,0,4,9,1988,0
1036000610,639500,3,1.75,2010,8072,1,0,0,4,8,1974,0
3378100100,345000,4,1.5,1540,7168,1,0,0,3,7,1964,0
9286000150,1.13E+06,6,4,5330,18116,2,0,0,3,11,2000,0
7254200040,345000,2,1,960,2700,1,0,0,3,6,1904,0
8827900690,600000,3,2,1460,2800,1,0,0,4,7,1921,0
9202500150,355000,4,1.75,2160,7417,1,0,0,4,7,1983,0
1786810040,698000,3,2.75,2640,11957,1.5,0,0,3,9,1978,0
8078410210,566000,4,2.25,2170,7737,2,0,0,3,8,1987,0
3905100210,449950,3,2.5,1530,3840,2,0,0,3,8,1994,0
5592900015,404600,3,1,1570,7727,1,0,2,4,8,1958,0
7522700110,258000,3,1,1490,7435,1,0,0,3,7,1969,0
5253300243,415000,4,2,1960,10559,2,0,0,4,7,1955,0
6669020490,320000,4,2.25,2190,9020,2,0,0,3,8,1978,0
5104510540,295000,3,2.5,1690,4102,2,0,0,3,7,2003,0
3579700100,389000,5,2,2330,10750,1,0,0,4,7,1962,0
8643200035,299900,3,1.75,1470,27000,1,0,0,3,7,1958,0
2781250100,394000,3,2.5,2550,5349,2,0,0,3,7,2004,0
3885807255,762000,4,2,2130,5500,1.5,0,0,5,7,1939,0
1774230090,697000,4,2.75,3650,48351,1.5,0,0,4,8,1978,0
3521069146,485000,3,2.5,3340,70131,2,0,0,3,9,1994,0
424500100,189900,2,1,800,5600,1,0,0,5,6,1955,0
3761700053,2.15E+06,3,2.75,3470,9610,3,1,4,3,11,1989,2000
2685600090,345000,3,1.5,1030,6969,1,0,0,4,6,1921,0
6381500065,376500,3,2,1630,7800,1,0,0,5,7,1950,0
9294300515,775000,3,2,2010,7017,2,0,3,3,7,1951,1988
2769602840,450000,3,1,1360,3737,1.5,0,0,4,6,1910,0
2526039156,760000,4,2.25,2040,8315,1,0,0,4,8,1958,0
7852140100,569000,4,2.5,2830,10954,2,0,0,3,8,2003,0
5522600205,500000,3,1.5,2040,6750,1,0,0,3,7,1950,0
1370802620,592500,2,2,1340,5350,1.5,0,0,3,8,1941,0
8079100210,620000,4,2.5,2130,9139,2,0,0,3,9,1988,0
644200040,1.00E+06,5,4.25,3920,16258,2,0,0,3,9,1990,0
9808640090,815000,3,2.5,2415,2186,2,0,1,3,9,1981,0
5104531120,775000,5,2.75,3750,12077,2,0,4,3,10,2005,0
3575303970,340000,3,1,1010,7500,1,0,0,4,7,1975,0
6413100090,458000,2,1.75,990,5850,1,0,0,4,6,1942,0
2475200870,250000,2,1.5,1200,5773,2,0,0,3,7,1985,0
3423059081,151600,2,1,1060,16988,1,0,0,3,6,1954,0
1137410040,515000,4,2.5,3200,6473,2,0,0,3,7,2005,0
3352400330,216000,2,1,1810,10360,1,0,0,3,6,1946,0
2781320100,245000,3,1.75,1670,24650,1,0,0,4,7,1974,0
8894000040,645000,3,2.75,1850,16960,1,0,2,4,8,1953,0
3333000775,249900,3,1,1100,5000,1,0,0,3,7,1960,0
9274204230,410000,3,1.75,1660,6250,1,0,0,3,7,1980,0
3972900025,499000,6,1.75,2400,7500,1.5,0,0,3,7,1975,0
1159400220,790000,5,3.25,2900,12160,1,0,0,4,8,1967,0
3876313030,458000,1,2.25,2140,10350,1,0,0,3,7,1976,0
2856100515,925000,4,2.5,2670,5100,2,0,0,3,8,1929,2010
4239400730,152000,3,1,1090,3264,1,0,0,4,6,1969,0
1826059042,402000,3,2.5,1970,12205,2,0,0,4,8,1990,0
3869900155,340000,2,2,1250,1178,2,0,0,3,7,1996,0
2600010220,1.25E+06,4,2.5,4040,11350,2,0,2,4,10,1984,0
9290870040,775000,4,2.5,3220,38448,2,0,0,3,10,1993,0
5347200175,299800,2,1,1310,2814,1,0,0,3,6,1944,0
3810000455,340000,4,2.25,2060,8400,1,0,0,3,7,1960,0
1962200037,626000,3,2.25,1750,1572,2.5,0,0,3,9,2005,0
795001930,324950,2,1,1150,9186,1,0,0,3,7,1946,0
3905080730,535500,3,2.5,2050,4976,2,0,0,3,8,1994,0
8651611110,817500,3,3.25,3230,7639,2,0,0,3,10,1999,0
5411600210,810000,4,3.5,4170,4322,2,0,0,3,9,2005,0
7519000665,565000,5,1.5,1940,3430,1.5,0,0,4,6,1926,0
4217400120,978000,3,1.5,2390,4000,1.5,0,0,3,9,1936,0
3586500665,530000,3,1,1440,27505,1,0,0,3,8,1951,0
2582500110,305000,4,2.5,2230,6487,2,0,0,3,7,2003,0
6749700031,345000,3,2.5,1210,1420,3,0,0,3,8,2008,0
4136800205,258000,2,2,750,6553,1.5,0,2,3,7,1945,0
3438503120,275000,4,1,1770,7345,1.5,0,0,3,7,1966,0
1922069089,310000,3,1,1020,55756,1,0,0,3,7,1961,0
4099501215,713250,3,2,2050,9000,1,0,0,4,7,1951,0
3325069025,500000,3,1,2000,21780,1,0,0,3,8,1978,0
4058200985,472000,3,1.75,2180,7200,1,0,3,4,8,1954,0
3031200246,250000,3,1,920,4429,1,0,0,3,7,1952,0
624101110,725000,4,2.25,3440,14237,2,0,0,3,9,1982,0
4046700210,345000,3,2,1610,15005,1,0,0,4,7,1986,0
2916200065,460000,3,1.5,1870,15685,1,0,0,3,7,1936,0
6141100038,440150,2,1,1110,6800,1,0,0,5,7,1947,0
2806800090,390000,3,1.75,2200,8036,1,0,0,3,7,1978,0
312000265,375000,2,1,790,5120,1,0,0,3,6,1950,0
2938200040,224950,3,1.5,1630,9282,1,0,0,4,7,1963,0
114101161,480000,3,1.5,2100,67269,1,0,0,4,7,1949,0
1862400353,721000,4,2.75,2690,5400,2,0,0,3,7,1940,2009
179000100,174000,2,1,600,4854,1,0,0,5,6,1922,0
7812800865,170000,2,1,810,9882,1,0,0,3,6,1944,0
809002390,658000,3,1.5,1660,3190,1.5,0,0,3,7,1919,0
2925059294,860000,3,2,1880,8494,1,0,0,4,7,1968,0
7574200210,407450,4,1.5,2310,68824,2,0,0,4,7,1968,0
5634500775,615000,4,1.5,2650,34000,2,0,0,4,7,1930,0
8965460090,920000,4,3,3130,12381,2,0,0,3,9,1995,0
1796350300,195000,2,1,860,10400,1,0,0,4,6,1983,0
428000150,269950,3,1,990,9950,1,0,0,5,7,1961,0
2323089009,855000,4,3.5,4030,1024068,2,0,0,3,10,2006,0
3528900735,620000,3,2.25,1780,1429,3,0,0,3,8,2007,0
3904100220,276000,2,2,1480,6075,1,0,0,5,7,1919,0
254000735,329000,3,1,1140,5258,1.5,0,0,3,6,1911,0
7893205080,270000,3,1.5,1230,7500,1,0,0,3,7,1962,0
4397010300,440000,4,2.5,3080,10646,2,0,0,3,9,1993,0
1150000740,639000,4,2.5,1990,8034,2,0,0,4,10,1989,0
1926049141,403500,1,1,700,5621,1,0,0,4,6,1945,0
7011201016,585000,3,2.5,1700,1156,2,0,2,3,9,2002,0
3028200100,216000,2,1,860,9000,1,0,0,4,6,1942,0
8081010040,1.15E+06,3,2.5,3160,24437,1,0,3,3,11,1991,0
3023049186,575000,3,2,2500,30056,1,0,0,5,8,1954,0
8029900110,430000,4,2.5,3000,9460,2,0,0,3,9,2001,0
9367200205,660000,2,1,1670,8195,1,0,0,3,7,1954,1975
5550300205,338000,2,1,690,6400,1,0,0,3,6,1943,0
8820901415,400000,4,2.75,1240,3867,1,0,0,3,7,1987,0
6018500120,210000,2,1,900,5000,1,0,0,5,6,1930,1990
3826000665,305000,4,1.75,2200,8100,1.5,0,0,5,6,1942,0
1025079086,365000,2,1,960,223898,1,0,0,3,6,1985,0
2621660040,325000,5,2.75,2130,6222,1,0,0,3,7,1991,0
8731982550,245000,4,1.75,2020,8800,1,0,0,4,8,1969,0
4324500180,182000,3,1,1060,7350,1,0,0,4,7,1959,0
1702901485,440000,2,1,1230,6600,1,0,0,3,7,1906,0
251300110,225000,3,2.25,2510,12013,2,0,0,3,8,1988,0
251300110,358000,3,2.25,2510,12013,2,0,0,3,8,1988,0
461002615,580000,5,2.5,2720,5000,1.5,0,0,4,7,1939,0
8091401030,240000,3,1.5,1070,8886,1,0,0,4,7,1984,0
3924500040,700000,4,3.25,3580,43093,1,0,0,4,8,1990,0
9432900040,325000,4,2.5,2230,8500,2,0,0,3,8,1994,0
2426049125,488000,4,2.25,2500,10890,1,0,0,5,7,1978,0
2883201055,875000,4,1,1670,4600,1.5,0,0,5,8,1906,0
1795900360,615000,4,2.5,2150,9070,2,0,0,4,8,1985,0
9542830690,321000,3,2.5,2020,4183,2,0,0,3,7,2012,0
1245500690,1.04E+06,3,2.5,2230,5750,2,0,0,3,9,2003,0
7454000315,299500,2,1,740,6300,1,0,0,3,6,1942,0
2426049113,459000,4,1.5,2020,9583,2,0,0,4,7,1963,0
8665050450,435000,3,2.5,1730,4065,2,0,0,3,8,1996,0
2787320620,222000,3,1.75,1370,8280,1,0,0,4,7,1980,0
5100401411,485000,4,1,1210,6380,1.5,0,0,3,7,1936,0
2767602855,750000,5,3.5,2160,2323,3,0,0,3,9,2007,0
7575620750,266000,3,2.25,1550,6022,2,0,0,3,8,1989,0
1529300115,455000,2,1,1170,6000,1,0,0,4,7,1941,0
122029066,490000,3,1.75,2020,215622,2,0,0,4,7,1975,0
8732130580,280000,3,1.75,1740,8625,1,0,0,4,7,1978,0
1689400375,1.45E+06,4,3.25,3100,3900,2,0,2,5,9,1923,0
985001321,291000,4,1,1590,24330,1.5,0,0,3,6,1942,0
7987400475,745000,5,3,2400,10126,2,0,3,3,8,1981,0
6383000820,685900,3,2.5,2290,9142,1,0,0,3,8,1972,0
1311400120,160000,3,1.75,1610,7392,1,0,0,4,7,1964,0
1153000040,650000,4,2.5,2240,9934,1,0,0,4,8,1968,0
7452500530,250000,2,1,850,6370,1,0,0,3,6,1951,0
6300000212,265000,2,1.5,920,1458,2,0,0,3,7,1995,0
3332000530,599000,5,3.25,2590,6180,1,0,0,3,7,1960,0
7657600195,199950,3,1,1340,7260,1.5,0,0,3,6,1944,0
1102000237,712500,4,2.75,2420,11201,1,0,1,3,8,1948,1999
2887702070,490000,2,1,1420,4305,1,0,0,4,7,1941,0
6392001005,511500,4,1,1360,6000,1.5,0,0,3,7,1917,0
1601600195,299000,3,1,1510,6200,1,0,0,3,6,1955,0
3586500620,685000,4,2.5,2650,25248,1,0,2,3,9,1954,0
6021502250,597000,4,2,2120,4000,1.5,0,0,4,7,1927,0
3830210220,210000,3,1,1200,7200,1,0,0,3,6,1977,0
2568300266,659000,4,2.5,3190,11375,1,0,0,5,8,1946,0
3423600065,540000,3,1,1050,4160,1,0,0,4,7,1925,0
3343300180,469000,3,2,1300,22605,1,0,0,3,7,1998,0
3125079013,1.07E+06,3,2.5,3970,263538,1.5,0,0,3,9,1991,0
6453900040,575000,5,2.5,2990,7500,1,0,2,3,9,1972,0
148000590,725000,4,2.75,2440,7042,1.5,0,2,4,7,1941,0
419000015,299950,4,1,1170,5400,1,0,0,5,6,1953,0
303000220,375000,4,2,2270,18450,1,0,0,3,7,1961,0
6450302175,342450,3,1.5,1280,5525,1,0,0,3,7,1962,0
1180000625,315000,4,2.5,1950,3225,2,0,0,3,7,2002,0
7972600450,328000,4,2.75,1930,3840,1,0,0,3,7,1997,0
1328300180,323000,4,2.75,1970,7213,1,0,0,3,8,1977,0
7866000158,320000,4,3,1820,3120,1,0,0,3,7,1997,0
7518505345,550000,2,1,950,4080,1,0,0,4,7,1924,0
8084900195,1.65E+06,6,3.5,4010,16200,1,0,0,3,8,1955,1990
4139420590,1.21E+06,4,3.5,4560,16643,1,0,3,3,12,1995,0
4139420590,1.20E+06,4,3.5,4560,16643,1,0,3,3,12,1995,0
2621600015,120000,3,1,1150,8924,1,0,0,3,6,1943,0
2621600015,175000,3,1,1150,8924,1,0,0,3,6,1943,0
8005100360,169900,3,1,910,5800,1.5,0,0,4,5,1900,0
9527000330,508000,6,2.75,2890,7500,1,0,0,4,8,1976,0
748000145,335000,2,1,1070,6678,1,0,0,4,7,1951,0
9191200015,613200,3,2.75,2050,3320,1.5,0,0,4,7,1927,0
1822300040,420000,2,1.5,1040,3500,1.5,0,0,4,6,1904,0
9129100040,1.00E+06,4,3.25,3320,8587,3,0,0,3,11,2008,0
3331500940,342000,2,1,740,6180,1,0,0,3,6,1948,0
524069101,850000,4,2,3380,90968,1,0,0,4,9,1979,0
6021502310,582000,2,1.75,1210,4141,1,0,0,4,7,1942,0
4022901316,475000,3,2.5,2480,6031,2,0,0,3,8,2001,0
23500180,570000,3,2.25,2010,6000,1,0,0,3,8,1975,0
9191200490,826600,4,3.25,3230,5000,1.5,0,0,4,7,1916,0
1189000207,387000,2,2.5,1170,1394,2,0,0,3,8,2001,0
1771110720,330000,3,1,1250,9126,1,0,0,3,7,1969,0
224069010,653450,3,2.5,2070,49658,1,0,0,4,8,1980,0
3630060040,285000,2,1,1050,3088,1,0,0,3,7,2005,0
3211100450,217000,3,1,1400,7800,1,0,0,3,7,1962,0
1245003255,615000,3,1,1120,12500,1,0,0,4,7,1977,0
1438000110,580135,4,2.5,3150,5886,2,0,0,3,8,2014,0
8089500180,1.15E+06,4,3.5,4540,19767,2,0,0,3,11,1998,0
6802200110,231200,3,2,1400,8821,1,0,0,3,7,1991,0
7203100120,680000,4,2.75,2500,4950,2,0,0,3,8,2010,0
3445400120,267500,3,1.5,1390,2153,2,0,0,3,7,2001,0
1454100650,942000,4,2.75,3160,37200,2,0,3,3,8,1939,0
106000015,435000,3,1.75,1310,8065,1,0,0,4,6,1948,0
9459200110,315000,2,1,1740,3622,1,0,0,4,7,1924,0
3448000410,354901,3,2.5,1490,1709,3,0,0,3,8,2004,0
8682281220,439888,2,2,1300,6515,1,0,0,3,8,2005,0
2114700530,360000,4,1,1460,3840,1.5,0,0,3,8,1928,0
8093600065,205000,4,1,1030,6621,1,0,0,4,6,1955,0
4137030040,299995,3,2.5,1970,7500,2,0,0,3,8,1988,0
5126900100,150000,2,1,790,7275,1,0,0,4,6,1944,0
5469501530,575000,3,2.25,3800,33825,1,0,0,4,10,1976,0
7784000180,625000,3,2,2168,12616,2,0,1,4,7,1950,0
7135520610,950000,4,3.5,4140,13392,2,0,0,3,11,2000,0
8856500120,278800,4,2.5,2440,7797,1,0,0,3,8,1965,0
5015000180,713500,3,2,1720,4200,2,0,0,3,8,1908,1992
3024059014,1.90E+06,4,2.25,3020,11489,1.5,1,3,5,10,1916,1988
9268200348,439000,5,2,2610,5009,1,0,0,3,7,1988,0
9195700040,425000,3,2,1500,8086,1,0,0,3,7,1981,0
8798000100,252500,4,2.5,2600,11280,1.5,0,0,3,7,1961,0
304000530,185000,3,1.5,1370,8470,1,0,0,4,7,1961,0
3575304895,406550,5,2.75,2400,15781,1,0,0,4,7,1974,0
9406500540,243000,2,1.5,1068,1758,2,0,0,3,7,1990,0
6071800410,500000,3,1.5,2220,8994,1,0,0,4,8,1962,0
2122049013,204750,2,1,880,7575,1,0,0,4,7,1942,0
5470100220,222000,3,1.5,1310,9273,1,0,0,4,7,1968,0
6623400246,200000,4,1,1350,11507,1,0,0,3,7,1966,0
3918400028,367000,3,2.25,1400,1320,3,0,2,3,8,2006,0
1422700040,183000,3,1,1170,7320,1,0,0,3,7,1962,0
7660100336,300000,3,2.5,1020,1570,2,0,0,3,7,2004,0
6145602240,369000,3,1.75,1300,3844,1,0,0,3,7,1985,0
7287100035,380000,3,2,2010,16736,2,0,0,4,6,1929,0
5101405465,463000,3,2,1590,5009,2,0,0,4,6,1985,0
3756500180,475000,3,1,1470,9750,1,0,0,3,7,1963,0
3750605620,225000,3,1.75,1580,14400,1,0,0,4,7,1981,0
2473350790,371000,3,1.75,1970,9512,1,0,0,3,8,1968,0
3389900965,625000,3,2.5,2330,3141,2,0,0,3,8,2003,0
1068000375,3.20E+06,6,5,7100,18200,2.5,0,0,3,13,1933,2002
9407100730,329000,3,1.75,1230,10725,1,0,0,3,7,1980,0
7618700112,634000,3,1.75,2570,13000,2,0,0,4,7,1962,0
5104540360,616000,4,2.5,3440,6915,2,0,0,3,10,2006,0
1051000040,1.82E+06,3,2.25,3330,20053,2,0,0,3,9,1968,1998
2896400300,435000,4,2.25,1780,2684,2,0,0,3,7,2002,0
5003600120,320000,4,2.5,2110,6295,2,0,0,3,8,2000,0
6352600490,820000,4,3.5,2770,8049,2,0,0,3,9,2002,0
3820350120,310000,3,2.5,1590,3359,2,0,0,3,7,2000,0
4235400097,443750,3,2.25,1460,968,2,0,0,3,7,2003,0
2757000040,795000,4,2.25,2070,13084,1,0,0,4,8,1967,0
537000325,475000,3,2.5,2420,36862,1,0,0,4,8,1957,0
9522100485,585000,5,1.75,2000,3750,2,0,0,4,7,1921,0
345700040,315000,2,1,1010,7338,2,0,0,4,7,1981,0
3904960910,635000,4,2.5,3050,7238,2,0,0,3,8,1989,0
1771000690,305000,3,1,1160,11776,1,0,0,3,7,1968,0
1931300035,785000,3,2,2180,5440,1,0,0,5,7,1904,0
2770601800,525000,3,1.75,1560,6000,1,0,0,3,6,1944,0
5309100515,537000,4,1.75,1580,3635,1,0,0,4,7,1910,0
984210850,279950,3,1.75,1660,8303,1,0,0,3,7,1974,0
924059233,659000,4,2,2350,9329,2,0,0,3,8,1977,0
5029451080,203000,2,1,1440,6650,1,0,0,3,7,1980,0
4379400220,782500,4,2.5,2930,7806,2,0,0,3,9,2005,0
5419800220,250000,3,1.75,1590,7560,1,0,0,3,7,1984,0
1839500065,279000,3,1,1400,9450,1,0,0,4,7,1955,0
2525059172,664000,6,2.5,3190,12196,2,0,0,4,8,1979,0
7159200040,2.90E+06,4,3.25,4580,4838,2,0,3,4,11,1991,0
3812400107,378500,4,2,1830,6000,1,0,0,5,7,1953,0
2726079061,535000,3,1.75,2720,149410,1.5,0,0,3,9,1988,0
1270000040,520000,2,1,1360,22508,1,0,0,3,7,1932,0
2113700115,369950,3,2,1520,4000,1,0,0,5,6,1943,0
824069113,545000,3,2.25,2290,14585,2,0,0,3,8,1981,0
8856920110,360000,3,2.5,2150,14092,2,0,0,3,8,1991,0
8146100410,760000,3,1.5,1170,7645,1,0,0,4,7,1955,0
5101400838,450000,3,1.75,1830,5488,1,0,2,4,7,1939,0
1088800850,612500,4,2.5,2730,12261,2,0,0,3,9,1991,0
1061400360,280000,3,1,1090,10710,1,0,0,4,7,1962,0
9545250110,750000,3,2.5,2560,9182,2,0,0,3,9,1993,0
425400115,237000,3,1,1160,6132,1,0,0,4,7,1958,0
2436700315,441500,2,1.75,1010,4000,1.5,0,0,5,7,1919,0
1545803520,251000,3,2,1650,7930,1,0,0,4,7,1989,0
257000037,200000,3,1,2120,31564,1,0,0,3,7,1942,0
5016000315,332000,1,1,960,2640,1,0,0,3,7,1908,0
6300500477,401500,3,2.5,1509,1114,3,0,0,3,8,2014,0
4022905172,585000,4,1.75,2270,27122,1,0,0,5,8,1957,0
7300000650,340000,4,2.5,1954,4805,2,0,0,3,8,2005,0
8682282070,920000,3,3.5,2800,7694,1,0,0,3,9,2005,0
7812801115,153000,3,1,1270,6405,1.5,0,0,3,6,1944,0
9269750690,299950,4,2.25,1810,7601,1,0,0,3,7,1986,0
1402620120,440000,4,2.5,2410,7517,2,0,0,3,8,1983,0
3793501390,293000,3,2.5,1690,17383,2,0,0,3,7,2003,0
9282800065,203000,3,1.75,1190,6000,1,0,0,3,7,1952,2015
1921059310,193000,2,1.75,1280,6774,1,0,0,3,7,1991,0
109000040,305000,3,1.75,1460,7862,1,0,0,3,7,1965,0
5101405331,495000,4,1.75,1600,6380,1,0,0,3,8,1959,0
2044500142,420000,3,1.75,1770,6000,1,0,0,3,7,1952,0
1837010040,569500,4,2.5,2800,8190,1,0,0,3,8,1971,0
3905000540,620000,4,2.5,2680,9185,2,0,0,3,9,1989,0
6071200375,466000,3,1.75,1680,9460,1,0,0,4,7,1959,0
3756500610,355500,3,1,1120,10032,1,0,0,3,7,1962,0
3885805035,687500,2,1,1040,7200,1,0,0,4,6,1955,0
7525100530,432100,3,2.25,1790,2240,2,0,0,4,8,1975,0
1324059048,500000,3,2.5,2410,34848,1.5,0,0,3,8,1976,0
3904921250,690000,5,3.25,3370,7313,2,0,0,4,8,1988,0
3331500485,350000,2,1,800,5150,1,0,0,4,6,1949,0
7338401759,268000,2,1,1380,5000,1,0,0,3,7,1943,0
3122069029,120000,2,1,990,39964,1,0,0,2,4,1945,0
3797310150,285000,4,2.5,1800,9229,2,0,0,3,7,1994,0
2205500540,365000,4,1.5,1820,12327,1,0,0,4,7,1955,0
7202310040,635000,3,2.5,2620,6842,2,0,0,3,7,2002,0
3630120330,630000,2,2.5,2290,3507,2,0,0,3,9,2005,0
4310700665,450000,4,3,2200,4466,2,0,0,3,7,1968,0
7504001080,590000,4,2.5,2940,12600,1,0,0,4,8,1974,0
2021200770,895000,2,1.75,1700,3618,1,0,1,3,8,1950,0
2005600090,160000,3,1,860,11900,1,0,0,4,6,1963,0
123000110,520000,2,1,910,5000,1,0,0,3,7,1924,0
2473372170,432000,4,3.25,2820,13059,2,0,0,4,8,1976,0
7227500865,141800,2,1,930,4743,1,0,0,4,5,1942,0
510001280,980000,4,2,2190,4560,2.5,0,0,5,8,1910,0
3886903615,1.29E+06,4,2.5,3430,7200,2,0,0,3,9,2014,0
